u,x1,x2,x3
0,1,-0.875994,-0.642996
0,1,-0.874994,-0.643872
0,1,-0.873994,-0.644746
0,1,-0.872994,-0.64562
0,1,-0.871994,-0.646492
0,1,-0.870994,-0.647364
0,1,-0.869994,-0.648234
0,1,-0.868994,-0.649103
0,1,-0.867994,-0.649972
0,1,-0.866994,-0.650839
0,1,-0.865994,-0.651706
0,1,-0.864994,-0.652571
0,1,-0.863994,-0.653436
0,1,-0.862994,-0.654299
0,1,-0.861994,-0.655162
0,1,-0.860994,-0.656023
0,1,-0.859994,-0.656884
0,1,-0.858994,-0.657743
0,1,-0.857994,-0.658602
0,1,-0.856994,-0.659459
0,1,-0.855994,-0.660316
0,1,-0.854994,-0.661171
0,1,-0.853994,-0.662026
0,1,-0.852994,-0.662879
0,1,-0.851994,-0.663732
0,1,-0.850994,-0.664583
0,1,-0.849994,-0.665434
0,1,-0.848994,-0.666283
0,1,-0.847994,-0.667132
0,1,-0.846994,-0.667979
0,1,-0.845994,-0.668826
0,1,-0.844994,-0.669671
0,1,-0.843994,-0.670516
0,1,-0.842994,-0.671359
0,1,-0.841994,-0.672202
0,1,-0.840994,-0.673043
0,1,-0.839994,-0.673884
0,1,-0.838994,-0.674723
0,1,-0.837994,-0.675562
0,1,-0.836994,-0.676399
0,1,-0.835994,-0.677236
0,1,-0.834994,-0.678071
0,1,-0.833994,-0.678906
0,1,-0.832994,-0.679739
0,1,-0.831994,-0.680572
0,1,-0.830994,-0.681403
0,1,-0.829994,-0.682234
0,1,-0.828994,-0.683063
0,1,-0.827994,-0.683892
0,1,-0.826994,-0.684719
0,1,-0.825994,-0.685546
0,1,-0.824994,-0.686371
0,1,-0.823994,-0.687196
0,1,-0.822994,-0.688019
0,1,-0.821994,-0.688842
0,1,-0.820994,-0.689663
0,1,-0.819994,-0.690484
0,1,-0.818994,-0.691303
0,1,-0.817994,-0.692122
0,1,-0.816994,-0.692939
0,1,-0.815994,-0.693756
0,1,-0.814994,-0.694571
0,1,-0.813994,-0.695386
0,1,-0.812994,-0.696199
0,1,-0.811994,-0.697012
0,1,-0.810994,-0.697823
0,1,-0.809994,-0.698634
0,1,-0.808994,-0.699443
0,1,-0.807994,-0.700252
0,1,-0.806994,-0.701059
0,1,-0.805994,-0.701866
0,1,-0.804994,-0.702671
0,1,-0.803994,-0.703476
0,1,-0.802994,-0.704279
0,1,-0.801994,-0.705082
0,1,-0.800994,-0.705883
0,1,-0.799994,-0.706684
0,1,-0.798994,-0.707483
0,1,-0.797994,-0.708282
0,1,-0.796994,-0.709079
0,1,-0.795994,-0.709876
0,1,-0.794994,-0.710671
0,1,-0.793994,-0.711466
0,1,-0.792994,-0.712259
0,1,-0.791994,-0.713052
0,1,-0.790994,-0.713843
0,1,-0.789994,-0.714634
0,1,-0.788994,-0.715423
0,1,-0.787994,-0.716212
0,1,-0.786994,-0.716999
0,1,-0.785994,-0.717786
0,1,-0.784994,-0.718571
0,1,-0.783994,-0.719356
0,1,-0.782994,-0.720139
0,1,-0.781994,-0.720922
0,1,-0.780994,-0.721703
0,1,-0.779994,-0.722483
0,1,-0.778994,-0.723263
0,1,-0.777994,-0.724041
0,1,-0.776994,-0.724819
0,1,-0.775994,-0.725595
0,1,-0.774994,-0.726371
0,1,-0.773994,-0.727145
0,1,-0.772994,-0.727919
0,1,-0.771994,-0.728691
0,1,-0.770994,-0.729463
0,1,-0.769994,-0.730233
0,1,-0.768994,-0.731003
0,1,-0.767994,-0.731771
0,1,-0.766994,-0.732539
0,1,-0.765994,-0.733305
0,1,-0.764994,-0.734071
0,1,-0.763994,-0.734835
0,1,-0.762994,-0.735599
0,1,-0.761994,-0.736361
0,1,-0.760994,-0.737123
0,1,-0.759994,-0.737883
0,1,-0.758994,-0.738643
0,1,-0.757994,-0.739401
0,1,-0.756994,-0.740159
0,1,-0.755994,-0.740915
0,1,-0.754994,-0.741671
0,1,-0.753994,-0.742425
0,1,-0.752994,-0.743179
0,1,-0.751994,-0.743931
0,1,-0.750994,-0.744683
0,1,-0.749994,-0.745433
0,1,-0.748994,-0.746183
0,1,-0.747994,-0.746931
0,1,-0.746994,-0.747679
0,1,-0.745994,-0.748425
0,1,-0.744994,-0.749171
0,1,-0.743994,-0.749915
0,1,-0.742994,-0.750659
0,1,-0.741994,-0.751401
0,1,-0.740994,-0.752143
0,1,-0.739994,-0.752883
0,1,-0.738994,-0.753623
0,1,-0.737994,-0.754361
0,1,-0.736994,-0.755099
0,1,-0.735994,-0.755835
0,1,-0.734994,-0.756571
0,1,-0.733994,-0.757305
0,1,-0.732994,-0.758039
0,1,-0.731994,-0.758771
0,1,-0.730994,-0.759503
0,1,-0.729994,-0.760233
0,1,-0.728994,-0.760963
0,1,-0.727994,-0.761691
0,1,-0.726994,-0.762419
0,1,-0.725994,-0.763145
0,1,-0.724994,-0.763871
0,1,-0.723994,-0.764595
0,1,-0.722994,-0.765319
0,1,-0.721994,-0.766041
0,1,-0.720994,-0.766763
0,1,-0.719994,-0.767483
0,1,-0.718994,-0.768203
0,1,-0.717994,-0.768921
0,1,-0.716994,-0.769639
0,1,-0.715994,-0.770355
0,1,-0.714994,-0.771071
0,1,-0.713994,-0.771785
0,1,-0.712994,-0.772499
0,1,-0.711994,-0.773211
0,1,-0.710994,-0.773923
0,1,-0.709994,-0.774633
0,1,-0.708994,-0.775343
0,1,-0.707994,-0.776051
0,1,-0.706994,-0.776759
0,1,-0.705994,-0.777465
0,1,-0.704994,-0.778171
0,1,-0.703994,-0.778875
0,1,-0.702994,-0.779579
0,1,-0.701994,-0.780281
0,1,-0.700994,-0.780983
0,1,-0.699994,-0.781683
0,1,-0.698994,-0.782383
0,1,-0.697994,-0.783081
0,1,-0.696994,-0.783779
0,1,-0.695994,-0.784475
0,1,-0.694994,-0.785171
0,1,-0.693994,-0.785865
0,1,-0.692994,-0.786559
0,1,-0.691994,-0.787251
0,1,-0.690994,-0.787943
0,1,-0.689994,-0.788633
0,1,-0.688994,-0.789322
0,1,-0.687994,-0.790011
0,1,-0.686994,-0.790698
0,1,-0.685994,-0.791385
0,1,-0.684994,-0.79207
0,1,-0.683994,-0.792755
0,1,-0.682994,-0.793438
0,1,-0.681994,-0.794121
0,1,-0.680994,-0.794802
0,1,-0.679994,-0.795483
0,1,-0.678994,-0.796162
0,1,-0.677994,-0.796841
0,1,-0.676994,-0.797518
0,1,-0.675994,-0.798195
0,1,-0.674994,-0.79887
0,1,-0.673994,-0.799545
0,1,-0.672994,-0.800218
0,1,-0.671994,-0.800891
0,1,-0.670994,-0.801562
0,1,-0.669994,-0.802233
0,1,-0.668994,-0.802902
0,1,-0.667994,-0.803571
0,1,-0.666994,-0.804238
0,1,-0.665994,-0.804905
0,1,-0.664994,-0.80557
0,1,-0.663994,-0.806235
0,1,-0.662994,-0.806898
0,1,-0.661994,-0.807561
0,1,-0.660994,-0.808222
0,1,-0.659994,-0.808883
0,1,-0.658994,-0.809542
0,1,-0.657994,-0.810201
0,1,-0.656994,-0.810858
0,1,-0.655994,-0.811515
0,1,-0.654994,-0.81217
0,1,-0.653994,-0.812825
0,1,-0.652994,-0.813478
0,1,-0.651994,-0.814131
0,1,-0.650994,-0.814782
0,1,-0.649994,-0.815433
0,1,-0.648994,-0.816082
0,1,-0.647994,-0.816731
0,1,-0.646994,-0.817378
0,1,-0.645994,-0.818025
0,1,-0.644994,-0.81867
0,1,-0.643994,-0.819315
0,1,-0.642994,-0.819958
0,1,-0.641994,-0.820601
0,1,-0.640994,-0.821242
0,1,-0.639994,-0.821883
0,1,-0.638994,-0.822522
0,1,-0.637994,-0.823161
0,1,-0.636994,-0.823798
0,1,-0.635994,-0.824435
0,1,-0.634994,-0.82507
0,1,-0.633994,-0.825705
0,1,-0.632994,-0.826338
0,1,-0.631994,-0.826971
0,1,-0.630994,-0.827602
0,1,-0.629994,-0.828233
0,1,-0.628994,-0.828862
0,1,-0.627994,-0.829491
0,1,-0.626994,-0.830118
0,1,-0.625994,-0.830745
0,1,-0.624994,-0.83137
0,1,-0.623994,-0.831995
0,1,-0.622994,-0.832618
0,1,-0.621994,-0.833241
0,1,-0.620994,-0.833862
0,1,-0.619994,-0.834483
0,1,-0.618994,-0.835102
0,1,-0.617994,-0.835721
0,1,-0.616994,-0.836338
0,1,-0.615994,-0.836955
0,1,-0.614994,-0.83757
0,1,-0.613994,-0.838185
0,1,-0.612994,-0.838798
0,1,-0.611994,-0.839411
0,1,-0.610994,-0.840022
0,1,-0.609994,-0.840633
0,1,-0.608994,-0.841242
0,1,-0.607994,-0.841851
0,1,-0.606994,-0.842458
0,1,-0.605994,-0.843065
0,1,-0.604994,-0.84367
0,1,-0.603994,-0.844275
0,1,-0.602994,-0.844878
0,1,-0.601994,-0.845481
0,1,-0.600994,-0.846082
0,1,-0.599994,-0.846682
0,1,-0.598994,-0.847282
0,1,-0.597994,-0.84788
0,1,-0.596994,-0.848478
0,1,-0.595994,-0.849074
0,1,-0.594994,-0.84967
0,1,-0.593994,-0.850264
0,1,-0.592994,-0.850858
0,1,-0.591994,-0.85145
0,1,-0.590994,-0.852042
0,1,-0.589994,-0.852632
0,1,-0.588994,-0.853222
0,1,-0.587994,-0.85381
0,1,-0.586994,-0.854398
0,1,-0.585994,-0.854984
0,1,-0.584994,-0.85557
0,1,-0.583994,-0.856154
0,1,-0.582994,-0.856738
0,1,-0.581994,-0.85732
0,1,-0.580994,-0.857902
0,1,-0.579994,-0.858482
0,1,-0.578994,-0.859062
0,1,-0.577994,-0.85964
0,1,-0.576994,-0.860218
0,1,-0.575994,-0.860794
0,1,-0.574994,-0.86137
0,1,-0.573994,-0.861944
0,1,-0.572994,-0.862518
0,1,-0.571994,-0.86309
0,1,-0.570994,-0.863662
0,1,-0.569994,-0.864232
0,1,-0.568994,-0.864802
0,1,-0.567994,-0.86537
0,1,-0.566994,-0.865938
0,1,-0.565994,-0.866504
0,1,-0.564994,-0.86707
0,1,-0.563994,-0.867634
0,1,-0.562994,-0.868198
0,1,-0.561994,-0.86876
0,1,-0.560994,-0.869322
0,1,-0.559994,-0.869882
0,1,-0.558994,-0.870442
0,1,-0.557994,-0.871
0,1,-0.556994,-0.871558
0,1,-0.555994,-0.872114
0,1,-0.554994,-0.87267
0,1,-0.553994,-0.873224
0,1,-0.552994,-0.873778
0,1,-0.551994,-0.87433
0,1,-0.550994,-0.874882
0,1,-0.549994,-0.875432
0,1,-0.548994,-0.875982
0,1,-0.547994,-0.87653
0,1,-0.546994,-0.877078
0,1,-0.545994,-0.877624
0,1,-0.544994,-0.87817
0,1,-0.543994,-0.878714
0,1,-0.542994,-0.879258
0,1,-0.541994,-0.8798
0,1,-0.540994,-0.880342
0,1,-0.539994,-0.880882
0,1,-0.538994,-0.881422
0,1,-0.537994,-0.88196
0,1,-0.536994,-0.882498
0,1,-0.535994,-0.883034
0,1,-0.534994,-0.88357
0,1,-0.533994,-0.884104
0,1,-0.532994,-0.884638
0,1,-0.531994,-0.88517
0,1,-0.530994,-0.885702
0,1,-0.529994,-0.886232
0,1,-0.528994,-0.886762
0,1,-0.527994,-0.88729
0,1,-0.526994,-0.887818
0,1,-0.525994,-0.888344
0,1,-0.524994,-0.88887
0,1,-0.523994,-0.889394
0,1,-0.522994,-0.889918
0,1,-0.521994,-0.89044
0,1,-0.520994,-0.890962
0,1,-0.519994,-0.891482
0,1,-0.518994,-0.892002
0,1,-0.517994,-0.89252
0,1,-0.516994,-0.893038
0,1,-0.515994,-0.893554
0,1,-0.514994,-0.89407
0,1,-0.513994,-0.894584
0,1,-0.512994,-0.895098
0,1,-0.511994,-0.89561
0,1,-0.510994,-0.896122
0,1,-0.509994,-0.896632
0,1,-0.508994,-0.897141
0,1,-0.507994,-0.89765
0,1,-0.506994,-0.898157
0,1,-0.505994,-0.898664
0,1,-0.504994,-0.899169
0,1,-0.503994,-0.899674
0,1,-0.502994,-0.900177
0,1,-0.501994,-0.90068
0,1,-0.500994,-0.901181
0,1,-0.499994,-0.901682
0,1,-0.498994,-0.902181
0,1,-0.497994,-0.90268
0,1,-0.496994,-0.903177
0,1,-0.495994,-0.903674
0,1,-0.494994,-0.904169
0,1,-0.493994,-0.904664
0,1,-0.492994,-0.905157
0,1,-0.491994,-0.90565
0,1,-0.490994,-0.906141
0,1,-0.489994,-0.906632
0,1,-0.488994,-0.907121
0,1,-0.487994,-0.90761
0,1,-0.486994,-0.908097
0,1,-0.485994,-0.908584
0,1,-0.484994,-0.909069
0,1,-0.483994,-0.909554
0,1,-0.482994,-0.910037
0,1,-0.481994,-0.91052
0,1,-0.480994,-0.911001
0,1,-0.479994,-0.911482
0,1,-0.478994,-0.911961
0,1,-0.477994,-0.91244
0,1,-0.476994,-0.912917
0,1,-0.475994,-0.913394
0,1,-0.474994,-0.913869
0,1,-0.473994,-0.914344
0,1,-0.472994,-0.914817
0,1,-0.471994,-0.91529
0,1,-0.470994,-0.915761
0,1,-0.469994,-0.916232
0,1,-0.468994,-0.916701
0,1,-0.467994,-0.91717
0,1,-0.466994,-0.917637
0,1,-0.465994,-0.918104
0,1,-0.464994,-0.918569
0,1,-0.463994,-0.919034
0,1,-0.462994,-0.919497
0,1,-0.461994,-0.91996
0,1,-0.460994,-0.920421
0,1,-0.459994,-0.920882
0,1,-0.458994,-0.921341
0,1,-0.457994,-0.9218
0,1,-0.456994,-0.922257
0,1,-0.455994,-0.922714
0,1,-0.454994,-0.923169
0,1,-0.453994,-0.923624
0,1,-0.452994,-0.924077
0,1,-0.451994,-0.92453
0,1,-0.450994,-0.924981
0,1,-0.449994,-0.925432
0,1,-0.448994,-0.925881
0,1,-0.447994,-0.92633
0,1,-0.446994,-0.926777
0,1,-0.445994,-0.927224
0,1,-0.444994,-0.927669
0,1,-0.443994,-0.928114
0,1,-0.442994,-0.928557
0,1,-0.441994,-0.929
0,1,-0.440994,-0.929441
0,1,-0.439994,-0.929882
0,1,-0.438994,-0.930321
0,1,-0.437994,-0.93076
0,1,-0.436994,-0.931197
0,1,-0.435994,-0.931634
0,1,-0.434994,-0.932069
0,1,-0.433994,-0.932504
0,1,-0.432994,-0.932937
0,1,-0.431994,-0.93337
0,1,-0.430994,-0.933801
0,1,-0.429994,-0.934232
0,1,-0.428994,-0.934661
0,1,-0.427994,-0.93509
0,1,-0.426994,-0.935517
0,1,-0.425994,-0.935944
0,1,-0.424994,-0.936369
0,1,-0.423994,-0.936794
0,1,-0.422994,-0.937217
0,1,-0.421994,-0.93764
0,1,-0.420994,-0.938061
0,1,-0.419994,-0.938481
0,1,-0.418994,-0.938901
0,1,-0.417994,-0.939319
0,1,-0.416994,-0.939737
0,1,-0.415994,-0.940153
0,1,-0.414994,-0.940569
0,1,-0.413994,-0.940983
0,1,-0.412994,-0.941397
0,1,-0.411994,-0.941809
0,1,-0.410994,-0.942221
0,1,-0.409994,-0.942631
0,1,-0.408994,-0.943041
0,1,-0.407994,-0.943449
0,1,-0.406994,-0.943857
0,1,-0.405994,-0.944263
0,1,-0.404994,-0.944669
0,1,-0.403994,-0.945073
0,1,-0.402994,-0.945477
0,1,-0.401994,-0.945879
0,1,-0.400994,-0.946281
0,1,-0.399994,-0.946681
0,1,-0.398994,-0.947081
0,1,-0.397994,-0.947479
0,1,-0.396994,-0.947877
0,1,-0.395994,-0.948273
-1,0.999994,-0.394994,-0.948669
-1,0.998994,-0.393995,-0.949063
-1,0.997994,-0.392996,-0.949457
-1,0.996994,-0.391999,-0.949849
-1,0.995994,-0.391002,-0.950241
-1,0.994994,-0.390007,-0.950631
-1,0.993994,-0.389012,-0.951021
-1,0.992994,-0.388019,-0.951409
-1,0.991994,-0.387026,-0.951797
-1,0.990994,-0.386035,-0.952183
-1,0.989994,-0.385045,-0.952569
-1,0.988994,-0.384055,-0.952954
-1,0.987994,-0.383067,-0.953337
-1,0.986994,-0.382079,-0.95372
-1,0.985994,-0.381093,-0.954101
-1,0.984994,-0.380107,-0.954482
-1,0.983994,-0.379123,-0.954861
-1,0.982994,-0.378139,-0.95524
-1,0.981994,-0.377157,-0.955618
-1,0.980994,-0.376175,-0.955994
-1,0.979994,-0.375195,-0.95637
-1,0.978994,-0.374215,-0.956745
-1,0.977994,-0.373237,-0.957119
-1,0.976994,-0.372259,-0.957491
-1,0.975994,-0.371283,-0.957863
-1,0.974994,-0.370307,-0.958234
-1,0.973994,-0.369333,-0.958604
-1,0.972994,-0.368359,-0.958972
-1,0.971994,-0.367387,-0.95934
-1,0.970994,-0.366415,-0.959707
-1,0.969994,-0.365445,-0.960073
-1,0.968994,-0.364475,-0.960438
-1,0.967994,-0.363507,-0.960802
-1,0.966994,-0.362539,-0.961165
-1,0.965994,-0.361573,-0.961527
-1,0.964994,-0.360607,-0.961888
-1,0.963994,-0.359643,-0.962248
-1,0.962994,-0.358679,-0.962608
-1,0.961994,-0.357717,-0.962966
-1,0.960994,-0.356755,-0.963323
-1,0.959994,-0.355795,-0.963679
-1,0.958994,-0.354835,-0.964035
-1,0.957994,-0.353877,-0.964389
-1,0.956994,-0.352919,-0.964742
-1,0.955994,-0.351963,-0.965095
-1,0.954994,-0.351007,-0.965446
-1,0.953994,-0.350053,-0.965797
-1,0.952994,-0.349099,-0.966146
-1,0.951994,-0.348147,-0.966495
-1,0.950994,-0.347195,-0.966843
-1,0.949994,-0.346245,-0.967189
-1,0.948994,-0.345295,-0.967535
-1,0.947994,-0.344347,-0.96788
-1,0.946994,-0.343399,-0.968224
-1,0.945994,-0.342453,-0.968567
-1,0.944994,-0.341507,-0.968909
-1,0.943994,-0.340563,-0.96925
-1,0.942994,-0.339619,-0.96959
-1,0.941994,-0.338677,-0.969929
-1,0.940994,-0.337735,-0.970267
-1,0.939994,-0.336795,-0.970605
-1,0.938994,-0.335855,-0.970941
-1,0.937994,-0.334917,-0.971276
-1,0.936994,-0.333979,-0.971611
-1,0.935994,-0.333043,-0.971944
-1,0.934994,-0.332107,-0.972277
-1,0.933994,-0.331173,-0.972608
-1,0.932994,-0.330239,-0.972939
-1,0.931994,-0.329307,-0.973269
-1,0.930994,-0.328375,-0.973598
-1,0.929994,-0.327445,-0.973926
-1,0.928994,-0.326515,-0.974253
-1,0.927994,-0.325587,-0.974579
-1,0.926994,-0.324659,-0.974904
-1,0.925994,-0.323733,-0.975228
-1,0.924994,-0.322807,-0.975551
-1,0.923994,-0.321883,-0.975874
-1,0.922994,-0.320959,-0.976195
-1,0.921994,-0.320037,-0.976516
-1,0.920994,-0.319115,-0.976835
-1,0.919994,-0.318195,-0.977154
-1,0.918994,-0.317275,-0.977472
-1,0.917994,-0.316357,-0.977788
-1,0.916994,-0.315439,-0.978104
-1,0.915994,-0.314523,-0.978419
-1,0.914994,-0.313607,-0.978733
-1,0.913994,-0.312693,-0.979046
-1,0.912994,-0.311779,-0.979359
-1,0.911994,-0.310867,-0.97967
-1,0.910994,-0.309955,-0.97998
-1,0.909994,-0.309045,-0.98029
-1,0.908994,-0.308135,-0.980598
-1,0.907994,-0.307227,-0.980906
-1,0.906994,-0.306319,-0.981213
-1,0.905994,-0.305413,-0.981519
-1,0.904994,-0.304507,-0.981824
-1,0.903994,-0.303603,-0.982128
-1,0.902994,-0.302699,-0.982431
-1,0.901994,-0.301797,-0.982733
-1,0.900994,-0.300895,-0.983035
-1,0.899994,-0.299995,-0.983335
-1,0.898994,-0.299096,-0.983635
-1,0.897994,-0.298197,-0.983933
-1,0.896994,-0.2973,-0.984231
-1,0.895994,-0.296403,-0.984528
-1,0.894994,-0.295508,-0.984824
-1,0.893994,-0.294613,-0.985119
-1,0.892994,-0.29372,-0.985413
-1,0.891994,-0.292827,-0.985706
-1,0.890994,-0.291936,-0.985999
-1,0.889994,-0.291045,-0.98629
-1,0.888994,-0.290156,-0.986581
-1,0.887994,-0.289267,-0.98687
-1,0.886994,-0.28838,-0.987159
-1,0.885994,-0.287493,-0.987447
-1,0.884994,-0.286608,-0.987734
-1,0.883994,-0.285723,-0.98802
-1,0.882994,-0.28484,-0.988306
-1,0.881994,-0.283957,-0.98859
-1,0.880994,-0.283076,-0.988874
-1,0.879994,-0.282195,-0.989156
-1,0.878994,-0.281316,-0.989438
-1,0.877994,-0.280437,-0.989719
-1,0.876994,-0.27956,-0.989999
-1,0.875994,-0.278683,-0.990278
-1,0.874994,-0.277808,-0.990556
-1,0.873994,-0.276933,-0.990834
-1,0.872994,-0.27606,-0.99111
-1,0.871994,-0.275187,-0.991386
-1,0.870994,-0.274316,-0.99166
-1,0.869994,-0.273445,-0.991934
-1,0.868994,-0.272576,-0.992207
-1,0.867994,-0.271707,-0.99248
-1,0.866994,-0.27084,-0.992751
-1,0.865994,-0.269973,-0.993021
-1,0.864994,-0.269108,-0.993291
-1,0.863994,-0.268243,-0.993559
-1,0.862994,-0.26738,-0.993827
-1,0.861994,-0.266517,-0.994094
-1,0.860994,-0.265656,-0.99436
-1,0.859994,-0.264795,-0.994625
-1,0.858994,-0.263936,-0.99489
-1,0.857994,-0.263077,-0.995153
-1,0.856994,-0.26222,-0.995416
-1,0.855994,-0.261363,-0.995678
-1,0.854994,-0.260508,-0.995939
-1,0.853994,-0.259653,-0.996199
-1,0.852994,-0.2588,-0.996458
-1,0.851994,-0.257947,-0.996716
-1,0.850994,-0.257096,-0.996974
-1,0.849994,-0.256245,-0.997231
-1,0.848994,-0.255396,-0.997486
-1,0.847994,-0.254547,-0.997741
-1,0.846994,-0.2537,-0.997996
-1,0.845994,-0.252853,-0.998249
-1,0.844994,-0.252008,-0.998501
-1,0.843994,-0.251163,-0.998753
-1,0.842994,-0.25032,-0.999004
-1,0.841994,-0.249477,-0.999253
-1,0.840994,-0.248636,-0.999502
-1,0.839994,-0.247795,-0.999751
-1,0.838994,-0.246956,-0.999998
-1,0.837994,-0.246117,-1.00024
-1,0.836994,-0.24528,-1.00049
-1,0.835994,-0.244443,-1.00074
-1,0.834994,-0.243608,-1.00098
-1,0.833994,-0.242773,-1.00122
-1,0.832994,-0.24194,-1.00146
-1,0.831994,-0.241107,-1.00171
-1,0.830994,-0.240276,-1.00195
-1,0.829994,-0.239445,-1.00219
-1,0.828994,-0.238616,-1.00243
-1,0.827994,-0.237787,-1.00266
-1,0.826994,-0.23696,-1.0029
-1,0.825994,-0.236133,-1.00314
-1,0.824994,-0.235308,-1.00337
-1,0.823994,-0.234483,-1.00361
-1,0.822994,-0.23366,-1.00384
-1,0.821994,-0.232837,-1.00408
-1,0.820994,-0.232016,-1.00431
-1,0.819994,-0.231195,-1.00454
-1,0.818994,-0.230376,-1.00477
-1,0.817994,-0.229557,-1.005
-1,0.816994,-0.22874,-1.00523
-1,0.815994,-0.227923,-1.00546
-1,0.814994,-0.227108,-1.00569
-1,0.813994,-0.226293,-1.00591
-1,0.812994,-0.22548,-1.00614
-1,0.811994,-0.224667,-1.00636
-1,0.810994,-0.223856,-1.00659
-1,0.809994,-0.223046,-1.00681
-1,0.808994,-0.222236,-1.00703
-1,0.807994,-0.221428,-1.00726
-1,0.806994,-0.22062,-1.00748
-1,0.805994,-0.219814,-1.0077
-1,0.804994,-0.219008,-1.00792
-1,0.803994,-0.218204,-1.00813
-1,0.802994,-0.2174,-1.00835
-1,0.801994,-0.216598,-1.00857
-1,0.800994,-0.215796,-1.00879
-1,0.799994,-0.214996,-1.009
-1,0.798994,-0.214196,-1.00922
-1,0.797994,-0.213398,-1.00943
-1,0.796994,-0.2126,-1.00964
-1,0.795994,-0.211804,-1.00985
-1,0.794994,-0.211008,-1.01007
-1,0.793994,-0.210214,-1.01028
-1,0.792994,-0.20942,-1.01049
-1,0.791994,-0.208628,-1.0107
-1,0.790994,-0.207836,-1.0109
-1,0.789994,-0.207046,-1.01111
-1,0.788994,-0.206256,-1.01132
-1,0.787994,-0.205468,-1.01152
-1,0.786994,-0.20468,-1.01173
-1,0.785994,-0.203894,-1.01193
-1,0.784994,-0.203108,-1.01214
-1,0.783994,-0.202324,-1.01234
-1,0.782994,-0.20154,-1.01254
-1,0.781994,-0.200758,-1.01274
-1,0.780994,-0.199976,-1.01294
-1,0.779994,-0.199196,-1.01314
-1,0.778994,-0.198416,-1.01334
-1,0.777994,-0.197638,-1.01354
-1,0.776994,-0.19686,-1.01374
-1,0.775994,-0.196084,-1.01393
-1,0.774994,-0.195308,-1.01413
-1,0.773994,-0.194534,-1.01432
-1,0.772994,-0.19376,-1.01452
-1,0.771994,-0.192988,-1.01471
-1,0.770994,-0.192216,-1.0149
-1,0.769994,-0.191446,-1.0151
-1,0.768994,-0.190676,-1.01529
-1,0.767994,-0.189908,-1.01548
-1,0.766994,-0.18914,-1.01567
-1,0.765994,-0.188374,-1.01586
-1,0.764994,-0.187608,-1.01604
-1,0.763994,-0.186844,-1.01623
-1,0.762994,-0.18608,-1.01642
-1,0.761994,-0.185318,-1.0166
-1,0.760994,-0.184556,-1.01679
-1,0.759994,-0.183796,-1.01697
-1,0.758994,-0.183036,-1.01716
-1,0.757994,-0.182278,-1.01734
-1,0.756994,-0.18152,-1.01752
-1,0.755994,-0.180764,-1.0177
-1,0.754994,-0.180008,-1.01788
-1,0.753994,-0.179254,-1.01806
-1,0.752994,-0.1785,-1.01824
-1,0.751994,-0.177748,-1.01842
-1,0.750994,-0.176996,-1.0186
-1,0.749994,-0.176246,-1.01877
-1,0.748994,-0.175496,-1.01895
-1,0.747994,-0.174748,-1.01912
-1,0.746994,-0.174,-1.0193
-1,0.745994,-0.173254,-1.01947
-1,0.744994,-0.172508,-1.01964
-1,0.743994,-0.171764,-1.01982
-1,0.742994,-0.17102,-1.01999
-1,0.741994,-0.170278,-1.02016
-1,0.740994,-0.169536,-1.02033
-1,0.739994,-0.168796,-1.0205
-1,0.738994,-0.168056,-1.02067
-1,0.737994,-0.167318,-1.02083
-1,0.736994,-0.16658,-1.021
-1,0.735994,-0.165844,-1.02117
-1,0.734994,-0.165108,-1.02133
-1,0.733994,-0.164374,-1.0215
-1,0.732994,-0.16364,-1.02166
-1,0.731994,-0.162908,-1.02182
-1,0.730994,-0.162176,-1.02199
-1,0.729994,-0.161446,-1.02215
-1,0.728994,-0.160716,-1.02231
-1,0.727994,-0.159988,-1.02247
-1,0.726994,-0.15926,-1.02263
-1,0.725994,-0.158534,-1.02279
-1,0.724994,-0.157808,-1.02295
-1,0.723994,-0.157084,-1.0231
-1,0.722994,-0.15636,-1.02326
-1,0.721994,-0.155638,-1.02342
-1,0.720994,-0.154916,-1.02357
-1,0.719994,-0.154196,-1.02373
-1,0.718994,-0.153477,-1.02388
-1,0.717994,-0.152758,-1.02403
-1,0.716994,-0.152041,-1.02419
-1,0.715994,-0.151324,-1.02434
-1,0.714994,-0.150609,-1.02449
-1,0.713994,-0.149894,-1.02464
-1,0.712994,-0.149181,-1.02479
-1,0.711994,-0.148468,-1.02494
-1,0.710994,-0.147757,-1.02508
-1,0.709994,-0.147046,-1.02523
-1,0.708994,-0.146337,-1.02538
-1,0.707994,-0.145628,-1.02552
-1,0.706994,-0.144921,-1.02567
-1,0.705994,-0.144214,-1.02581
-1,0.704994,-0.143509,-1.02596
-1,0.703994,-0.142804,-1.0261
-1,0.702994,-0.142101,-1.02624
-1,0.701994,-0.141398,-1.02639
-1,0.700994,-0.140697,-1.02653
-1,0.699994,-0.139996,-1.02667
-1,0.698994,-0.139297,-1.02681
-1,0.697994,-0.138598,-1.02695
-1,0.696994,-0.137901,-1.02708
-1,0.695994,-0.137204,-1.02722
-1,0.694994,-0.136509,-1.02736
-1,0.693994,-0.135814,-1.02749
-1,0.692994,-0.135121,-1.02763
-1,0.691994,-0.134428,-1.02777
-1,0.690994,-0.133737,-1.0279
-1,0.689994,-0.133046,-1.02803
-1,0.688994,-0.132357,-1.02817
-1,0.687994,-0.131668,-1.0283
-1,0.686994,-0.130981,-1.02843
