u,x1,x2,x3
-1,-0.112414,0.0128979,3.99926
-1,-0.113414,0.012785,3.99927
-1,-0.114414,0.012671,3.99929
-1,-0.115414,0.0125561,3.9993
-1,-0.116414,0.0124402,3.99931
-1,-0.117414,0.0123233,3.99932
-1,-0.118414,0.0122054,3.99933
-1,-0.119414,0.0120865,3.99935
-1,-0.120414,0.0119666,3.99936
-1,-0.121414,0.0118456,3.99937
-1,-0.122414,0.0117237,3.99938
-1,-0.123414,0.0116008,3.99939
-1,-0.124414,0.0114769,3.99941
-1,-0.125414,0.011352,3.99942
-1,-0.126414,0.0112261,3.99943
-1,-0.127414,0.0110992,3.99944
-1,-0.128414,0.0109713,3.99945
-1,-0.129414,0.0108423,3.99946
-1,-0.130414,0.0107124,3.99947
-1,-0.131414,0.0105815,3.99948
-1,-0.132414,0.0104496,3.99949
-1,-0.133414,0.0103167,3.9995
-1,-0.134414,0.0101828,3.99951
-1,-0.135414,0.0100479,3.99952
-1,-0.136414,0.00991194,3.99953
-1,-0.137414,0.00977502,3.99954
-1,-0.138414,0.00963711,3.99955
1,-0.137832,0.00949882,3.99956
1,-0.136832,0.00936149,3.99957
1,-0.135832,0.00922516,3.99958
1,-0.134832,0.00908983,3.99959
1,-0.133832,0.00895549,3.9996
1,-0.132832,0.00882216,3.99961
1,-0.131832,0.00868983,3.99962
1,-0.130832,0.0085585,3.99963
1,-0.129832,0.00842817,3.99964
1,-0.128832,0.00829884,3.99964
1,-0.127832,0.0081705,3.99965
1,-0.126832,0.00804317,3.99966
1,-0.125832,0.00791684,3.99967
1,-0.124832,0.00779151,3.99968
1,-0.123832,0.00766718,3.99968
1,-0.122832,0.00754384,3.99969
1,-0.121832,0.00742151,3.9997
1,-0.120832,0.00730018,3.99971
1,-0.119832,0.00717985,3.99971
1,-0.118832,0.00706052,3.99972
1,-0.117832,0.00694218,3.99973
1,-0.116832,0.00682485,3.99973
1,-0.115832,0.00670852,3.99974
1,-0.114832,0.00659319,3.99975
1,-0.113832,0.00647886,3.99975
1,-0.112832,0.00636552,3.99976
1,-0.111832,0.00625319,3.99977
1,-0.110832,0.00614186,3.99977
1,-0.109832,0.00603153,3.99978
1,-0.108832,0.0059222,3.99979
1,-0.107832,0.00581386,3.99979
1,-0.106832,0.00570653,3.9998
1,-0.105832,0.0056002,3.9998
1,-0.104832,0.00549487,3.99981
1,-0.103832,0.00539054,3.99981
1,-0.102832,0.0052872,3.99982
1,-0.101832,0.00518487,3.99982
1,-0.100832,0.00508354,3.99983
1,-0.0998319,0.00498321,3.99983
1,-0.0988319,0.00488388,3.99984
1,-0.0978319,0.00478554,3.99984
1,-0.0968319,0.00468821,3.99985
1,-0.0958319,0.00459188,3.99985
1,-0.0948319,0.00449655,3.99986
1,-0.0938319,0.00440222,3.99986
1,-0.0928319,0.00430889,3.99987
1,-0.0918319,0.00421655,3.99987
1,-0.0908319,0.00412522,3.99988
1,-0.0898319,0.00403489,3.99988
1,-0.0888319,0.00394556,3.99988
1,-0.0878319,0.00385723,3.99989
1,-0.0868319,0.00376989,3.99989
1,-0.0858319,0.00368356,3.99989
1,-0.0848319,0.00359823,3.9999
1,-0.0838319,0.0035139,3.9999
1,-0.0828319,0.00343057,3.99991
1,-0.0818319,0.00334823,3.99991
1,-0.0808319,0.0032669,3.99991
1,-0.0798319,0.00318657,3.99992
1,-0.0788319,0.00310724,3.99992
1,-0.0778319,0.00302891,3.99992
1,-0.0768319,0.00295157,3.99992
1,-0.0758319,0.00287524,3.99993
1,-0.0748319,0.00279991,3.99993
1,-0.0738319,0.00272558,3.99993
1,-0.0728319,0.00265225,3.99994
1,-0.0718319,0.00257991,3.99994
1,-0.0708319,0.00250858,3.99994
1,-0.0698319,0.00243825,3.99994
1,-0.0688319,0.00236892,3.99995
1,-0.0678319,0.00230059,3.99995
1,-0.0668319,0.00223325,3.99995
1,-0.0658319,0.00216692,3.99995
1,-0.0648319,0.00210159,3.99995
1,-0.0638319,0.00203726,3.99996
1,-0.0628319,0.00197393,3.99996
1,-0.0618319,0.00191159,3.99996
1,-0.0608319,0.00185026,3.99996
1,-0.0598319,0.00178993,3.99996
1,-0.0588319,0.0017306,3.99997
1,-0.0578319,0.00167227,3.99997
1,-0.0568319,0.00161494,3.99997
1,-0.0558319,0.0015586,3.99997
1,-0.0548319,0.00150327,3.99997
1,-0.0538319,0.00144894,3.99997
1,-0.0528319,0.00139561,3.99998
1,-0.0518319,0.00134328,3.99998
1,-0.0508319,0.00129194,3.99998
1,-0.0498319,0.00124161,3.99998
1,-0.0488319,0.00119228,3.99998
1,-0.0478319,0.00114395,3.99998
1,-0.0468319,0.00109662,3.99998
1,-0.0458319,0.00105028,3.99998
1,-0.0448319,0.00100495,3.99998
1,-0.0438319,0.00096062,3.99999
1,-0.0428319,0.000917288,3.99999
1,-0.0418319,0.000874956,3.99999
1,-0.0408319,0.000833624,3.99999
1,-0.0398319,0.000793292,3.99999
1,-0.0388319,0.00075396,3.99999
1,-0.0378319,0.000715628,3.99999
1,-0.0368319,0.000678296,3.99999
1,-0.0358319,0.000641964,3.99999
1,-0.0348319,0.000606632,3.99999
1,-0.0338319,0.0005723,3.99999
1,-0.0328319,0.000538968,3.99999
1,-0.0318319,0.000506636,3.99999
1,-0.0308319,0.000475304,4
1,-0.0298319,0.000444973,4
1,-0.0288319,0.000415641,4
1,-0.0278319,0.000387309,4
1,-0.0268319,0.000359977,4
1,-0.0258319,0.000333645,4
1,-0.0248319,0.000308313,4
1,-0.0238319,0.000283981,4
1,-0.0228319,0.000260649,4
1,-0.0218319,0.000238317,4
1,-0.0208319,0.000216985,4
1,-0.0198319,0.000196653,4
1,-0.0188319,0.000177321,4
1,-0.0178319,0.000158989,4
1,-0.0168319,0.000141657,4
1,-0.0158319,0.000125325,4
1,-0.0148319,0.000109993,4
1,-0.0138319,9.56614e-05,4
1,-0.0128319,8.23294e-05,4
1,-0.0118319,6.99975e-05,4
1,-0.0108319,5.86655e-05,4
1,-0.00983195,4.83336e-05,4
1,-0.00883195,3.90016e-05,4
1,-0.00783195,3.06697e-05,4
1,-0.00683195,2.33377e-05,4
1,-0.00583195,1.70058e-05,4
1,-0.00483195,1.16739e-05,4
1,-0.00383195,7.34191e-06,4
1,-0.00283195,4.00996e-06,4
1,-0.00183195,1.67801e-06,4
1,-0.000831946,3.46067e-07,4
1,2.77556e-17,-1.56125e-17,4
